#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
162,COOPER RUSH,QB,BAL,-0.1,0.2,-,-,-,1,-,-,11,-2,17.4,18,11.8,14.8,19.1,15.3,8.1,,9.5,114.6
162,TYJAE SPEARS,RB,TEN,7.2,5.1,10.1,11.9,BYE,2.7,-,-,-,8.1,2.8,-,0.3,3.3,27.2,21.6,13.3,,9.5,113.6
165,JAYLEN WADDLE,WR,MIA,16.2,8.5,6.6,7.6,8.6,BYE,2.1,8.5,7.6,8.6,5.7,28.4,11.3,20.9,0,-,0,,9.4,140.6
166,CHAD RYLAND,K,ARI,-,-,-,-,11,8,5,10,11,7,BYE,6,17,4,14,15,3,,9.3,111.0
166,TJ HOCKENSON,TE,MIN,-,-,-,-,-,BYE,-,-,5.7,15.2,3.3,18.4,5.8,8.5,10.2,4.7,11.8,,9.3,83.6
168,JAVONTE WILLIAMS,RB,DAL,3.3,11.5,6.1,10,16.1,4.6,26.1,9.2,10.4,2.7,18.7,2.4,7.4,-,4.3,12.3,2,,9.2,147.1
168,DEANDRE HOPKINS,WR,BAL,1.8,1.9,19.3,5.1,-,9.4,0.8,4.9,28.6,9.6,5.9,14.5,13,13.2,8.6,7.7,2.7,,9.2,147.0
170,PAT FREIERMUTH,TE,PIT,6.7,7.9,7.3,16.7,9.2,3.6,7.1,3.9,BYE,10.7,3.4,9.9,18.8,13.8,11.2,4.6,11,,9.1,145.8
170,HUNTER HENRY,TE,NE,3.8,18.9,2.9,3.2,5.2,13.1,17.2,9.5,12.6,2.4,12.3,9.4,14.5,BYE,6.5,13.9,0,,9.1,145.4
170,ZACK MOSS,RB,CIN,14.1,5.7,20.7,17.8,8.2,0.5,7,7.9,-,-,0,BYE,-,-,-,-,-,,9.1,81.9
170,MARQUISE BROWN,WR,KC,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,9.5,8.6,,9.1,18.1
174,GREEN BAY PACKERS,DST,GB,7,11,21,7,13,10,4,5,2,BYE,6,12,8,2,15,17,3,,8.9,143.0
174,CHRISTIAN KIRK,WR,HOU,4,0.9,15.9,19.1,12.8,6.9,3.4,7.9,-,-,-,-,-,BYE,-,-,-,,8.9,70.9
174,BRANDON AIYUK,WR,SF,4.8,8.3,9.8,6.8,22.7,5.7,4.3,-,BYE,-,-,-,-,-,-,-,-,,8.9,62.4
174,ANDERS CARLSON,K,FA,-,-,-,-,-,-,8,16,-,-,11,-,1,16,7,3,-,,8.9,62.0
178,DEMARIO DOUGLAS,WR,NE,3.2,0,14.8,4.3,11.9,21.2,3.4,3.2,10.5,9,9.9,11.3,6,BYE,10.1,7.9,14.6,,8.8,141.3
178,ROME ODUNZE,WR,CHI,2.1,5.3,23.4,2,9,6,BYE,8.4,15.4,5.3,12.5,8.9,4.5,20.2,5.9,9.7,2.5,,8.8,141.1
178,TYLER BASS,K,BUF,10,8,12,6,8,5,10,7,14,13,6,BYE,5,6,15,8,8,,8.8,141.0
178,AMARI COOPER,WR,FA,3.6,4.1,27.6,7.5,10,8.2,16.6,1.3,-,-,7.5,-,4.2,15.5,0,2,14.6,,8.8,122.7
178,KEON COLEMAN,WR,BUF,9.1,0,9.4,8.1,11.9,5.6,16.5,18,5.1,-,-,BYE,-,-,7.4,2.7,11.7,,8.8,105.5
183,JAYLEN WARREN,RB,PIT,4,8.1,1.1,-,-,4.8,7.9,7.9,BYE,9.5,10.8,15.4,10.4,9.2,2.5,14.2,16.2,,8.7,122.0
183,TRAVIS ETIENNE,RB,JAC,11.9,14.8,12.5,7,12,-0.1,-,-,5,5.3,6.3,BYE,8.8,11,12.5,5.7,8.5,,8.7,121.2
183,BRANDON MCMANUS,K,GB,-,-,-,-,-,-,7,12,6,BYE,2,10,13,7,12,13,5,,8.7,87.0
186,JALEN TOLBERT,WR,DAL,2.2,14.2,13.2,5.4,21.7,8.3,BYE,7.4,10.9,4.4,4.1,10.2,6.1,0,8.1,10,12,,8.6,138.2
186,JUSTIN TUCKER,K,FA,8,13,4,5,13,13,13,7,11,3,6,7,9,-,5,12,9,,8.6,138.0
186,PITTSBURGH STEELERS,DST,PIT,12,13,9,2,11,13,8,15,BYE,5,9,7,15,10,7,2,-1,,8.6,137.0
186,YOUNGHOE KOO,K,ATL,4,10,7,20,17,12,2,7,3,5,9,BYE,8,7,9,-,-,,8.6,120.0
186,GREG JOSEPH,K,SF,-,-,3,19,11,1,3,14,BYE,-,-,-,-,-,9,-,-,,8.6,60.0
191,JUSTICE HILL,RB,BAL,11.5,5.2,7.4,21.6,3.5,1.4,13.8,2.9,8.8,1.8,8.1,14.2,6.1,BYE,17.8,3,-,,8.5,127.1
191,JAKE MOODY,K,SF,26,5,6,13,8,-,-,-,BYE,12,5,5,4,8,9,5,4,,8.5,110.0
193,DANIEL CARLSON,K,LV,4,18,2,10,5,1,16,10,7,BYE,7,15,5,7,5,8,15,,8.4,135.0
193,BRAYDEN NARVESON,K,FA,11,12,13,3,7,11,-,-,-,-,-,-,-,-,-,2,-,,8.4,59.0
195,JAKE ELLIOTT,K,PHI,10,7,1,2,BYE,10,4,15,5,10,8,13,6,2,10,19,11,,8.3,133.0
195,JASON MYERS,K,SEA,10,12,8,3,10,6,12,4,2,BYE,12,6,11,12,9,7,8,,8.3,132.0
195,HARRISON BUTKER,K,KC,9,10,13,5,14,BYE,4,10,7,10,-,-,-,-,3,10,5,,8.3,100.0
195,MATT PRATER,K,FA,8,14,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,8.3,33.0
199,SEATTLE SEAHAWKS,DST,SEA,9,6,13,1,11,2,16,2,5,BYE,5,20,14,7,1,3,16,,8.2,131.0
199,MATT GAY,K,WAS,-,4,3,9,10,8,12,9,10,8,14,6,5,BYE,8,8,9,,8.2,123.0
201,BUFFALO BILLS,DST,BUF,5,18,13,-1,5,6,11,9,3,19,6,BYE,12,-4,1,14,13,,8.1,130.0
201,RAY RAY MCCLOUD,WR,ATL,9.2,7.5,5.7,11.2,12.6,4.3,2.9,5.6,12.5,6.6,10.6,BYE,13.3,16.1,2.4,5.7,3.7,,8.1,129.9
201,PHILADELPHIA EAGLES,DST,PHI,3,1,7,3,BYE,9,15,6,9,20,6,8,4,4,8,7,19,,8.1,129.0
201,ISIAH PACHECO,RB,KC,15.8,16.1,-,-,-,BYE,-,-,-,-,-,-,5.9,8.1,5.7,3.5,1.8,,8.1,56.9
205,HOUSTON TEXANS,DST,HOU,4,15,3,2,2,12,9,10,2,10,19,19,3,BYE,15,1,2,,8.0,128.0
205,KYLE PITTS,TE,ATL,11.6,5,7.9,0,15.8,10,13.5,25.1,2.1,9.5,1.9,BYE,0,2.4,6.8,1.7,14.4,,8.0,127.7
205,MALIK WILLIS,QB,GB,0,13,25.4,-,-,-,-,8.5,-,BYE,-,0,-,-,-,1.2,-,,8.0,48.1
208,MIKE GESICKI,TE,CIN,4.8,16.1,8.7,0.1,5.1,0,1.2,12.3,27,7,0,BYE,10.3,5.4,6.7,3.4,18.6,,7.9,126.7
208,NICK WESTBROOK,WR,MIA,0,0,0,0,-,7.9,9,11.9,16,6.1,19.7,12.8,21.1,2.9,2.9,9.7,6.7,,7.9,126.7
208,XAVIER LEGETTE,WR,CAR,7.5,0,6.2,19.6,1.8,11.3,2.9,13.4,13.9,7,BYE,9.6,9.3,5.9,2.9,-,7.8,,7.9,119.1
208,CARTAVIOUS BIGSBY,RB,JAC,7.3,0,0.9,9,25.9,2.4,23.8,10.6,2.2,0.4,-,BYE,4.5,13.2,4.2,10.1,3.3,,7.9,117.8
208,JALEN COKER,WR,CAR,-,-,-,0,10.8,6,2,17.8,5.6,7.1,BYE,-,-,-,21,2.8,5.5,,7.9,78.6
208,NICK CHUBB,RB,HOU,-,-,-,-,-,-,10.2,5.2,4.5,-,5,19,12.5,4.8,2.1,-,-,,7.9,63.3
214,AMEER ABDULLAH,RB,FA,0,2.2,3.3,0,14.1,4.8,0,2.1,5.6,-,10.7,17.5,7.3,0.8,19.6,19.5,17.7,,7.8,125.2
214,LOS ANGELES CHARGERS,DST,LAC,14,11,5,8,BYE,7,3,12,18,8,3,0,19,4,1,2,10,,7.8,125.0
214,MICHAEL WILSON,WR,ARI,7.5,5.1,14.4,4.8,12.8,10.1,2.5,14.1,0,5.4,BYE,7.4,10.5,13.7,2.9,6.4,6.9,,7.8,124.5
214,ISAIAH LIKELY,TE,BAL,26.1,4.6,1.4,3.6,16.3,4.7,3.7,8.7,0,-,9.5,0,14.8,BYE,3.7,11.9,7.9,,7.8,116.9
214,JAKE FERGUSON,TE,DAL,4.5,-,15.5,11.9,13,4.1,BYE,8.3,14.1,4.4,2.1,-,-,6.2,4.3,10,2.8,,7.8,101.2
214,DALTON KINCAID,TE,BUF,2.1,7.3,13.1,9.7,5.4,11.1,8.2,13.1,7.2,4.4,-,BYE,-,-,9.3,5.5,4.4,,7.8,100.8
214,EVAN MCPHERSON,K,CIN,6,16,9,13,4,5,3,5,12,4,9,BYE,8,-,-,-,-,,7.8,94.0
214,NOAH BROWN,WR,WAS,-,8.6,5.9,5.6,-,9.8,2.6,16.3,11,6.3,1.4,13.1,5.7,BYE,-,-,-,,7.8,86.3
214,DIONTAE JOHNSON,WR,CLE,3.9,4.5,26.2,21.3,5.9,19.8,2.7,-,0,1.6,0,0,-,-,-,-,-,,7.8,85.9
223,TRE TUCKER,WR,LV,4.2,3.3,22.6,15.4,4.6,0,7.7,5.3,2.5,BYE,6.5,15.2,13.9,2.7,3.8,5.3,10.9,,7.7,123.9
223,NICK FOLK,K,FA,6,6,2,24,-,6,4,2,8,5,8,18,9,7,3,-,-,,7.7,108.0
225,CALVIN AUSTIN,WR,PIT,1.7,1.6,19.5,2.7,1.6,5.6,4.6,20.4,BYE,4,0.9,16.8,10.9,1.4,11.5,10.5,7.1,,7.6,120.8
225,DEVAUGHN VELE,WR,DEN,11.9,-,-,-,-,11.8,3,5.8,3.1,13.9,10.6,14,2.6,BYE,0,10.1,4.7,,7.6,91.5
227,TYLER CONKLIN,TE,LAC,1.6,2,14.3,5.7,11.5,3,10.7,13.2,0.7,1.8,1.7,-,7.2,6.3,-,10.9,21.7,,7.5,112.3
227,CHRISTIAN WATSON,WR,GB,10.3,0,8.7,0,-,15.8,1.5,7.9,8.7,BYE,19,0.4,8.7,13.4,8.6,2.3,-,,7.5,105.3
227,RICKY PEARSALL,WR,SF,-,-,-,-,-,-,5.1,11.7,BYE,17.3,0,0,0,1.5,2.6,7.7,28.7,,7.5,74.6
230,COLE KMET,TE,CHI,1.4,6.7,25.7,6.4,8.7,24,BYE,4.4,0,3.3,7.2,13.4,5.6,0,2.4,8.9,0,,7.4,118.1
230,JOSHUA KARTY,K,LAR,9,4,9,15,1,BYE,2,4,8,19,4,2,3,8,13,8,9,,7.4,118.0
232,LOS ANGELES RAMS,DST,LAR,4,-1,3,3,10,BYE,17,6,22,7,9,-3,1,4,12,9,14,,7.3,117.0
232,BLAKE GRUPE,K,NO,22,8,6,7,1,10,4,8,12,8,5,BYE,10,2,10,0,4,,7.3,117.0
232,DETROIT LIONS,DST,DET,5,8,7,7,BYE,18,6,16,9,8,10,7,6,2,-4,7,5,,7.3,117.0
232,ANDREI IOSIVAS,WR,CIN,5.6,14.7,16.2,3.9,4.9,5.6,0,0,8,4.9,7.6,BYE,12.5,8.1,1.5,14.3,8.9,,7.3,116.7
232,TYLER LOCKETT,WR,TEN,13.7,3.5,9.6,11.1,11.5,16.5,8.5,1.9,15.3,-,3.9,4,4.6,0,3.2,3.9,5,,7.3,116.2
232,DARIUS SLAYTON,WR,NYG,5.6,6.3,1.7,8.6,26.2,11.7,2.1,14.8,9,-,BYE,0,2.8,4.7,2.6,3.7,10.2,,7.3,110.0
232,CEDRIC TILLMAN,WR,CLE,1.3,1.2,1.4,0,0,-0.5,18.1,28.9,19.5,BYE,7.7,2.8,-,-,-,-,-,,7.3,80.4
232,BRANDIN COOKS,WR,NO,14.5,3.6,3.6,2.6,-,-,-,-,-,-,-,BYE,10.6,7.3,6.4,7.8,9.2,,7.3,65.6
240,JOSH PALMER,WR,BUF,3.5,3.9,-,6.6,-,5.8,10.3,9.2,14.3,4.6,4.3,6.8,4.1,13.8,3,9.1,8.1,,7.2,107.4
241,ELIJAH MOORE,WR,BUF,3.9,10.4,3.7,2.1,4.1,1.3,10.1,16.5,5.8,-,18.6,5.1,19.2,6.4,1.9,4.1,1.1,,7.1,114.3
241,CHIGOZIEM OKONKWO,TE,TEN,9.5,4.6,3.5,1.5,BYE,3.6,9,1.4,6.8,2.4,3.9,14,5.7,3.8,13.9,19.1,10.9,,7.1,113.6
241,DEMARCUS ROBINSON,WR,SF,8.2,7,4.2,5.7,11.8,-,1.9,17.5,27.4,3.3,3.9,9.5,12.9,0,0,0,0,,7.1,113.3
244,NOAH GRAY,TE,KC,6.7,0,2.3,8,4.9,BYE,10.6,5.3,0,3.8,18.3,22.6,9.8,6.6,10.1,2,1.6,,7.0,112.6
244,DALTON SCHULTZ,TE,HOU,4.6,4.1,3.1,6.4,7.4,6.7,3.8,9.2,5.1,9.6,8.3,4,17.1,BYE,3.3,15.5,4.1,,7.0,112.3
246,CAM LITTLE,K,JAC,7,7,5,11,14,4,6,10,1,1,8,BYE,6,4,15,2,10,,6.9,111.0
246,KANSAS CITY CHIEFS,DST,KC,4,11,5,6,7,BYE,8,8,2,5,1,2,6,4,21,7,13,,6.9,110.0
246,KAYSHON BOUTTE,WR,NE,-,-,1.2,2.1,5.4,14.9,4.3,7.6,3.8,8.7,7.3,1.6,9.1,BYE,3.9,20.5,6.8,,6.9,97.2
249,JUWAN JOHNSON,TE,NO,10.6,0,0,3.3,8.1,7.8,4.8,7.8,6.1,4.2,12,BYE,8.6,15,3.2,4.7,12.6,,6.8,108.8
249,CHICAGO BEARS,DST,CHI,24,6,5,8,14,9,BYE,3,7,4,4,4,4,-1,5,0,12,,6.8,108.0
249,WILL DISSLY,TE,LAC,2.3,5.9,4.9,4.4,BYE,6.6,16.1,9.1,2.9,8,18,8.7,0,3.9,-,-,4.1,,6.8,94.9
249,SINCERE MCCORMICK,RB,LV,-,-,-,-,-,-,-,-,-,BYE,-,3.3,8.5,10.9,4.5,-,-,,6.8,27.2
253,MARVIN MIMS,WR,DEN,0,2,1.9,0,3.4,0,3.8,1.8,1.4,7,13.3,7.2,19.9,BYE,6,9.5,30.2,,6.7,107.4
253,NOAH FANT,TE,FA,3.1,2.4,12,4.6,5.4,12.3,10.5,5.2,-,-,-,-,5.6,4.8,4.5,8,8.3,,6.7,86.7
255,OLAMIDE ZACCHEAUS,WR,CHI,2.5,4.4,0,14.5,2,6.7,6.5,0,6.8,-0.2,2,1.8,4.4,-,6.6,24,23.3,,6.6,105.3
255,JOEY SLYE,K,TEN,10,8,4,11,4,3,5,5,7,13,11,1,12,-,7,3,1,,6.6,105.0
255,MICHAEL CARTER,RB,ARI,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,9.8,10.1,,6.6,19.9
258,BALTIMORE RAVENS,DST,BAL,4,7,5,9,1,5,6,3,10,4,7,4,2,BYE,6,14,17,,6.5,104.0
258,SPENCER SHRADER,K,IND,3,-,-,-,-,-,-,-,-,7,3,13,-,BYE,-,-,-,,6.5,26.0
260,DALLAS COWBOYS,DST,DAL,17,1,-1,4,6,-1,BYE,1,4,8,2,22,17,4,15,8,-4,,6.4,103.0
260,AUSTIN HOOPER,TE,NE,5.1,1.5,2.9,9.3,1.9,-0.5,7.2,4.5,1.8,9.4,7.5,15.9,14.2,BYE,6.8,9.5,4.9,,6.4,101.9
260,KINGSTON DAVIS,RB,BUF,3.7,3.8,9.3,1.1,1.4,18.2,11.7,2.9,17,0.6,1.1,BYE,13.7,0,10.9,3.9,2.3,,6.4,101.6
260,LAQUVIONTE GONZALEZ,K,FA,-,-,-,-,-,-,-,-,-,11,5,-,6,-,-,4,6,,6.4,32.0
260,CADE YORK,K,FA,2,-,-,-,-,-,-,-,-,-,-,-,-,9,7,8,6,,6.4,32.0
265,CAIRO SANTOS,K,CHI,13,11,6,7,6,5,BYE,1,13,3,9,9,2,1,6,5,4,,6.3,101.0
265,TAMPA BAY BUCCANEERS,DST,TB,3,5,2,11,4,17,0,3,5,5,BYE,10,3,10,8,1,14,,6.3,101.0
265,ATLANTA FALCONS,DST,ATL,3,3,2,17,2,5,0,6,3,1,-3,BYE,11,0,20,25,6,,6.3,101.0
265,DONTAYVION WICKS,WR,GB,0,11.6,0,24.8,4,1.9,13.8,3.1,0,BYE,0,3.5,7,8.9,3.4,10.3,8.3,,6.3,100.6
265,DEVIN SINGLETARY,RB,NYG,9.2,14.5,18.8,4.8,-,0,3.1,4.3,3.3,5.5,BYE,9,2.3,0.8,13.1,1.2,4,,6.3,93.9
270,EDDY PINEIRO,K,FA,5,3,13,7,4,9,1,2,6,10,-,13,12,4,2,6,2,,6.2,99.0
270,ISAAC GUERENDO,RB,SF,0,0,1.9,-2,2.2,9.9,1.7,19.2,BYE,0,0,0,8.6,26.8,11.5,-,13.9,,6.2,93.7
272,TYLER ALLGEIER,RB,ATL,2.1,7.5,3.2,10,5.5,19.8,5.5,3.3,7.8,5.9,0.9,BYE,3.2,12.3,4.3,4.1,1.9,,6.1,97.3
272,CINCINNATI BENGALS,DST,CIN,2,9,-2,2,1,8,15,-4,10,-4,3,BYE,8,8,19,18,4,,6.1,97.0
274,FOSTER MOREAU,TE,NO,14.3,0,1.2,0,9.3,7.4,5.8,0,8.7,0,8,BYE,2.6,6,13.9,5.3,13.7,,6.0,96.2
274,KAVONTAE TURPIN,WR,DAL,6,2.6,14.2,0,8.4,5,BYE,3.7,6.6,0,17.6,7.8,9.5,4.1,2.7,2.8,4.4,,6.0,95.4
274,JALEEL MCLAUGHLIN,RB,DEN,5.8,0.6,8.4,5.6,11.5,4.5,3.5,12.6,5,1.2,1.9,4.4,9.4,BYE,6.4,-,9.6,,6.0,90.4
274,MARQUEZ VALDES-SCANTLING,WR,SEA,2.9,0,1.7,0,0,0,-,-,1.5,25.9,16.7,-,11.6,9.1,8.8,-,0,,6.0,78.2
274,STERLING SHEPARD,WR,TB,-,-,0,8.1,7.4,8.4,4.5,4.8,10.9,2,BYE,6.6,8.2,10.3,2.6,4.4,-,,6.0,78.2
279,NEW ORLEANS SAINTS,DST,NO,14,8,11,4,4,9,2,5,3,8,4,BYE,2,10,9,-1,3,,5.9,95.0
279,JALEN NAILOR,WR,MIN,9.1,14.4,12.4,2.1,0,BYE,11.6,3.6,7.7,1.4,0,7.5,2.8,0,1.5,1.5,19.1,,5.9,94.7
279,TIM PATRICK,WR,DET,-,3.2,1.8,7.2,BYE,9.8,4.5,0,3.2,0,5.6,9.5,6.8,22.3,13,0,2,,5.9,88.9
279,RAHEEM MOSTERT,RB,LV,3.9,-,-,-,11.8,-,3,16,8.8,5.4,-0.2,1.2,5.4,-,5.1,6.6,3.9,,5.9,70.9
279,ROSCHON JOHNSON,RB,CHI,-,-,10.2,8.6,14.5,5.3,BYE,6.6,4.1,1.1,11.1,8.2,0,-,-,0.3,0.5,,5.9,70.5
279,DESMOND RIDDER,QB,CIN,-,-,-,-,-,-,-,-,5.2,-,-,0.9,-,4.3,13.1,-,-,,5.9,23.5
285,MACK HOLLINS,WR,NE,10.5,0,2.6,1.5,4.7,7.8,0,0,14,12.6,4.7,-,7.7,15.7,1.7,4.5,5.3,,5.8,93.3
285,ANTONIO GIBSON,RB,NE,1.8,11.3,6.7,10.9,6.6,7.3,2.3,0.7,2.1,2.6,3,5.5,12.2,BYE,8.4,5.6,6.3,,5.8,93.3
285,ARIZONA CARDINALS,DST,ARI,9,11,5,-2,9,1,8,3,12,12,BYE,11,7,-1,5,-1,4,,5.8,93.0
285,GUS EDWARDS,RB,FA,3.8,5.9,0.9,1.9,-,-,-,-,-,5.5,2.7,7.1,4.3,9.6,2.3,20.1,-,,5.8,64.1
285,JACOBY BRISSETT,QB,ARI,8,10.6,3.9,8,7.4,-,-,8.4,-,-,BYE,-,0,-,-,-,-0.1,,5.8,46.2
290,THEO JOHNSON,TE,NYG,2.8,0,2.3,1.6,9.8,6,0,6.5,14.1,7.7,BYE,6.9,10.4,-,-,-,-,,5.7,68.1
290,DAVID BELL,WR,CLE,-,5.7,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,,5.7,5.7
292,CHATARIUS ATWELL,WR,LAR,0,7.8,13.3,12.2,12.5,BYE,11.1,2.8,2.6,1.6,3.1,6,5.9,7.5,1.6,2.2,0,,5.6,90.2
292,TY JOHNSON,RB,BUF,0.7,4.2,13.6,6.3,1.5,3.4,7.4,0,2.3,6.2,1.8,BYE,4.7,13.5,17.3,3,3.5,,5.6,89.4
292,CAM AKERS,RB,NO,-,2.5,9.9,5.3,12.7,-0.1,0,-,7.3,5.7,11.6,3.5,2.2,3.7,8.4,0.3,11.3,,5.6,84.3
292,KENDRICK BOURNE,WR,NE,-,-,-,-,1.6,2.9,2.4,0,8.1,-,18,6,7.5,BYE,7.4,3.8,4.2,,5.6,61.9
292,JAMISON CROWDER,WR,FA,1.5,-,0,-,-,-,-,-,-,-,-,-,-,-,5.7,15.5,5.5,,5.6,28.2
297,NEW YORK GIANTS,DST,NYG,5,5,13,2,18,7,4,6,0,4,BYE,1,0,7,1,2,13,,5.5,88.0
297,SAN FRANCISCO 49ERS,DST,SF,6,8,3,22,11,7,5,6,BYE,3,7,-2,-4,13,4,-1,0,,5.5,88.0
297,PARKER WASHINGTON,WR,JAC,1.3,0,3.8,0,0,0,6,7.6,7.1,0,2,BYE,24.3,3.5,8.4,11.4,12.1,,5.5,87.5
297,RILEY PATTERSON,K,FA,-,-,-,-,-,-,-,-,3,-,-,-,-,-,1,12,6,,5.5,22.0
297,TYLER HIGBEE,TE,LAR,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,8.1,2.9,,5.5,11.0
302,INDIANAPOLIS COLTS,DST,IND,5,3,11,8,0,3,10,4,16,6,3,3,6,BYE,7,6,-4,,5.4,87.0
302,WASHINGTON COMMANDERS,DST,WAS,-3,4,1,7,13,3,16,6,4,6,2,4,7,BYE,6,7,4,,5.4,87.0
302,GABRIEL DAVIS,WR,FA,9.2,7.3,3.8,0.8,4.8,21.5,2.3,0,-,2.9,1.3,-,-,-,-,-,-,,5.4,53.9
305,DUSTIN HOPKINS,K,CLE,7,13,1,6,9,12,0,12,4,BYE,0,4,7,2,-,0,3,,5.3,80.0
305,MICHAEL PENIX,QB,ATL,-,-,-,-,-,-,0.6,-,-,-,1,BYE,-,-,-,7.4,12.2,,5.3,21.1
307,KENNY PICKETT,QB,CLE,-,-,-,-,-,-,0,-,-,0.3,-,-0.2,-,-,-,10,16,,5.2,26.1
308,NEW YORK JETS,DST,NYJ,2,11,16,6,9,2,-3,2,14,0,3,BYE,16,-1,6,3,-4,,5.1,82.0
308,CLEVELAND BROWNS,DST,CLE,2,10,6,11,6,10,3,3,6,BYE,1,7,3,3,0,6,5,,5.1,82.0
308,EMANUEL WILSON,RB,GB,6.8,0.9,16.5,2.7,2.5,8.3,1.1,2.3,9.9,BYE,1.7,4.1,2,0.7,0.9,12.6,8.9,,5.1,81.9
308,BRENTON STRANGE,TE,JAC,0,9.5,9.2,4.9,12.4,2.1,0,10.9,0,4.5,1.6,BYE,2.4,3.1,18.3,2.2,0,,5.1,81.1
308,BRAELON ALLEN,RB,NYJ,2.7,19.6,9.8,5.6,3.8,0.8,1.6,9.2,0.9,4.4,0.6,BYE,4.7,12.1,0.5,2,2.6,,5.1,80.9
308,MILES SANDERS,RB,DAL,2.2,5.5,11,7.6,5.3,2.3,3.8,11.5,1,0.5,-,-,-,-,-,-,-,,5.1,50.7
308,GREG ZUERLEIN,K,FA,1,6,6,10,5,8,1,4,-,-,-,-,-,-,-,-,-,,5.1,41.0
315,MIAMI DOLPHINS,DST,MIA,6,0,7,2,6,BYE,3,0,2,9,6,12,-1,3,7,6,12,,5.0,80.0
315,TIM BOYLE,QB,TEN,-,-,3.8,-,BYE,-,3.4,-,-,-,-,-,-,-,7.8,-,-,,5.0,14.9
315,CLYDE EDWARDS-HELAIRE,RB,NO,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,5,,5.0,5.0
318,SAMAJE PERINE,RB,CIN,2,1.3,7,7.4,3.4,-,3.8,5,13.5,5.7,2.8,4.4,2.5,2.9,4.4,8,4.9,,4.9,79.0
318,TYLER BOYD,WR,FA,4.8,4.6,6.3,5.1,-,4.9,9.3,4.4,0.3,0,5.4,11.5,6.7,1.7,5.9,4,3.4,,4.9,78.3
318,KALIF RAYMOND,WR,DET,1.2,5.7,0,1.9,BYE,11.3,12.9,15.4,1,0,5,0,-,-,-,-,-,,4.9,54.4
318,KRISTIAN WILKERSON,WR,BUF,-,-,-,-,-,9.8,0,-,-,-,-,BYE,-,-,-,-,-,,4.9,9.8
322,DAVID MOORE,WR,CAR,2.4,0,0,0,3.3,3.7,0,7.9,4,3.8,BYE,20.1,9,4.5,3.9,11.9,2.7,,4.8,77.2
323,JORDAN AKINS,TE,FA,5.7,2,6.9,2,11.2,0,8.2,0,6.2,-,2.9,6.8,0,2.4,6,1.8,10.9,,4.6,73.0
323,TYRELL SHAVERS,WR,BUF,-,-,-,-,0,-,-,-,-,0,-,BYE,-,-,-,-,13.9,,4.6,13.9
325,JOSH REYNOLDS,WR,NYJ,9.5,13.3,5.6,0,7.9,-,-,-,-,-,-,BYE,-,-,0,0,0,,4.5,36.3
325,CHRISTOPHER RODRIGUEZ,RB,WAS,0,-,-,-,-,-,-,-,5.2,0.4,-,-,15.4,BYE,0.2,0.5,9.8,,4.5,31.5
325,TOMMY DEVITO,QB,NYG,-,-,-,-,-,-,-,-,-,-,BYE,10.8,-,0,2.7,-,-,,4.5,13.5
328,LAS VEGAS RAIDERS,DST,LV,1,4,-2,9,2,2,4,3,5,BYE,1,0,6,9,9,6,12,,4.4,71.0
328,JATAVION SANDERS,TE,CAR,1.4,2.8,0,3.6,4.3,9.9,12.1,1.7,12.7,8.8,BYE,7.9,-,0,0,0,1.5,,4.4,66.7
328,JOSH OLIVER,TE,MIN,4.7,0,0,9,0,BYE,1.5,11,16.8,9.2,6.4,-,-,3.6,0,0,0,,4.4,62.2
331,GREG DORTCH,WR,ARI,11.1,3.1,6.5,7.8,1.7,4.6,7.5,1.9,0,0.9,BYE,1.5,2.7,1.5,9.6,3.7,4.8,,4.3,68.9
331,JACKSONVILLE JAGUARS,DST,JAC,4,3,-2,4,5,3,9,2,10,11,-4,BYE,2,9,0,3,9,,4.3,68.0
331,TENNESSEE TITANS,DST,TEN,8,2,3,10,BYE,3,0,0,11,0,4,10,0,9,6,-1,3,,4.3,68.0
331,TROY FRANKLIN,WR,DEN,-,0,3.1,1.8,3,11.6,10,1.9,2.9,1.9,9.5,5.1,4.8,BYE,2.9,4.5,0.9,,4.3,63.9
331,JOHN METCHIE,WR,HOU,-,-,-,1.7,0,0,0,5.9,0,18.4,6.3,1.6,3.6,BYE,3.7,-,9.8,,4.3,51.0
336,SEAN TUCKER,RB,TB,0,0,0.4,2.7,0,34.2,4.8,2.5,2.7,0,BYE,8,0,4.7,1.7,0,5.4,,4.2,67.1
336,EMARI DEMERCADO,RB,ARI,4.6,4.6,0.7,3.4,1,11.4,1.4,0,16,2.2,BYE,1.4,2.5,5.5,-,-,-,,4.2,54.7
336,KENDRE MILLER,RB,NO,0,-,-,-,-,-,5.7,1.6,-,-,-,BYE,-,9.2,4.6,5.1,2.9,,4.2,29.1
339,DYAMI BROWN,WR,JAC,0,3.7,3.6,1.4,13.7,2.1,3.3,1.6,3.4,0.7,1.4,5.6,7.9,-,6,7.6,-,,4.1,62.0
