"12","Derrick Henry","RB","BAL","10.6","15.6","29.4","32.9","15.6","25.2","24.2","13.7","25.3","13.1","10.5","14","11.1","BYE","6.7","18.9","22.5","","18.1","289.3"
"13","Kyler Murray","QB","ARI","14.2","28.5","15.8","10","25.1","12","21.2","22.2","4.8","28.7","BYE","11.3","17.2","20","10.1","21.4","18","","17.5","280.4"
"14","Brock Purdy","QB","SF","10.3","15","25.8","15.6","15.1","24.1","20.2","26","BYE","23.8","19.4","-","2.2","22.1","5","22.1","32.3","","18.6","278.9"
"15","Jahmyr Gibbs","RB","DET","13.4","10.6","16.3","19.8","BYE","9.1","28","19.3","13.6","10.8","18.3","21.9","8.4","13.3","23.4","21.4","22.3","","16.9","269.9"
"16","Ja'Marr Chase","WR","CIN","6.2","3.5","23.8","14.5","31.3","7.2","12.6","11.4","4.3","44.4","19.5","BYE","14.6","31.1","9.4","16.4","10.2","","16.3","260.4"
"17","Justin Herbert","QB","LAC","10.4","12","9","11.2","BYE","13.7","14.8","24.1","19.5","19.8","24.4","17.6","8","13.7","14.8","23.2","24.4","","16.3","260.4"
"18","Geno Smith","QB","LV","18.8","17.9","13.4","22.6","22.6","14.5","17.8","9.1","25.1","BYE","16.7","13.4","12.4","13.3","5.5","23.4","8.3","","15.9","254.7"
"19","Bijan Robinson","RB","ATL","11.1","12.2","11.2","7.4","7.7","22.5","20.3","16.6","14.5","26.4","6.3","BYE","19.5","18.1","13.5","22.3","21.8","","15.7","251.4"
"20","Caleb Williams","QB","CHI","7.2","9.4","19.3","11.5","23.6","29.6","BYE","9.9","9.2","6.3","16.2","26.9","26.1","14.1","9.9","22.8","7.6","","15.6","249.6"
"21","Josh Jacobs","RB","GB","10.4","13.1","4.8","7.8","15.4","9","15.2","24.5","10.8","BYE","19.4","28.6","17.7","24.6","17.6","16.7","10.9","","15.4","246.5"
"22","Jordan Love","QB","GB","17.4","-","-","31.2","17","26.6","18.8","6.7","11.9","BYE","21.2","14.7","19","14.5","17.6","11.5","14","","17.3","242.1"
"23","Aaron Rodgers","QB","PIT","9.6","15.1","21","11.6","14.8","18.8","15","17.3","20.3","4","16.1","-","15","17.6","30.1","12.8","2.5","","15.1","241.6"
"24","Kyren Williams","RB","LAR","11.4","11.2","29.6","16.4","14.5","BYE","19.6","17.6","9.5","6.2","8.6","11.2","17.3","21.7","11.2","18.9","13.2","","14.9","238.1"
"25","C.J. Stroud","QB","HOU","18.7","14.3","11.8","23.5","16.9","19.4","5.3","12.4","11.5","11.8","11.9","17.7","14.4","BYE","11.6","18.1","7.1","","14.1","226.4"
"26","James Cook","RB","BUF","10.3","27.5","14.7","4.8","15.9","-","9.2","25.3","6.9","14.5","14.7","BYE","18","2.9","25.3","24.6","11.3","","15.1","225.9"
"27","Matthew Stafford","QB","LAR","15.7","6.6","12.8","5.9","13.4","BYE","5","25.8","18.9","10.7","27.8","19.2","15.6","20.8","8.2","7","9.2","","13.9","222.6"
"28","Justin Jefferson","WR","MIN","11.9","19.3","14.1","14.5","9.2","BYE","14.4","11.5","14.6","4.8","8.1","2.7","9.9","25.2","13.3","26.4","9.2","","13.1","209.1"
"29","James Conner","RB","ARI","16.3","18.4","2.5","17.3","12","2.6","15.2","12.9","11.9","17.3","BYE","4.9","8.1","18.2","25.8","22.6","0.8","","12.9","206.8"
"30","De'Von Achane","RB","MIA","16","22.5","5.8","2.9","1.7","BYE","8.5","20.7","24.1","5.2","16.5","17.6","13","12.9","7.6","25","3.8","","12.7","203.8"
"31","Jonathan Taylor","RB","IND","10.8","13.5","25.5","16.8","-","-","-","17.7","5.9","12.2","6","3.5","16.3","BYE","9.1","39.8","25.6","","15.6","202.7"
"32","Joe Mixon","RB","HOU","23.8","5","-","-","-","25.2","24.4","19.4","16.6","15","33.3","4.5","17.9","BYE","5.6","7.1","3.9","","15.5","201.7"
"33","Chase Brown","RB","CIN","2.3","3.1","6.9","21.2","13.4","12.4","5.3","9.4","21.7","13.4","14.3","BYE","16","18.3","23.3","10.9","9.1","","12.6","201"
"34","Chuba Hubbard","RB","CAR","1.4","7.6","22.9","18.1","13.5","10.3","11.2","7.1","19.2","20.9","BYE","14","2.3","16.7","4.9","28.5","-","","13.2","198.6"
"35","Alvin Kamara","RB","NO","17","42","12.7","17.9","6.6","12.4","2.4","12.2","21.5","10.9","8.9","BYE","11.9","7.9","13","-","-","","14.1","197.3"
"36","Amon-Ra St. Brown","WR","DET","1.3","11.9","13.5","14.8","BYE","9.7","17.2","6.7","11.6","12","27.7","6.2","7.3","5.3","23.3","13","12","","12.1","193.5"
"37","Kirk Cousins","QB","ATL","8.2","17.5","12.1","8.5","35.4","12.5","9.2","28.6","17.8","11.2","5.9","BYE","6.1","11.8","7.5","-","-","","13.7","192.3"
"38","Tua Tagovailoa","QB","MIA","18.6","8.5","-","-","-","BYE","-","14.7","17.5","9.2","23.5","28.5","25.2","23.5","6.8","12.5","-","","17.1","188.6"
"39","Drake Maye","QB","NE","-","-","2.1","-","0","21.5","20.8","11.5","17.7","12.8","19","14.5","20.4","BYE","18.5","18.4","9.9","","14.4","187.1"
"40","Brian Thomas Jr.","WR","JAC","10.7","9.4","4.8","15.9","18.2","2.7","17.1","12","4.2","1.2","8.6","BYE","14.7","8.6","22.5","19.2","16.9","","11.7","186.7"
"41","David Montgomery","RB","DET","15.3","13","18.2","14","BYE","20","5","13.9","9.6","11.6","21.5","13.3","12.4","14.4","3.5","-","-","","13.3","185.7"
"42","Chris Boswell","K","PIT","26","9","8","8","6","17","14","14","BYE","4","24","8","16","11","8","7","4","","11.5","184"
"43","Aaron Jones Sr.","RB","MIN","16.9","4.8","20.8","13.9","5.3","BYE","17.6","9.5","8.2","10.1","4.3","16.9","6.8","14.4","16.6","9.3","7.7","","11.4","183.1"
"44","Bucky Irving","RB","TB","7.6","2.2","8.4","11.5","3.6","16.5","13.7","8.4","3.4","14.7","BYE","21.2","24.5","1.8","11.3","15.2","19","","11.4","183"
"45","Brandon Aubrey","K","DAL","21","17","11","11","10","12","BYE","6","9","7","6","12","9","9","16","21","1","","11.1","178"
"46","Anthony Richardson Sr.","QB","IND","27.1","12.9","7.1","5.2","-","-","8.8","12.5","-","-","28.1","13","23.2","BYE","15.4","21.2","-","","15.9","174.4"
"47","Terry McLaurin","WR","WAS","1.7","2.2","16","11.2","9.4","17.3","9.8","12.5","13.9","11.3","1","16.2","19.3","BYE","19.3","12","0.5","","10.9","173.6"
"48","Breece Hall","RB","NYJ","13.3","17.4","14.3","1.8","3.7","16.9","20.1","8.9","8.5","8.3","24.1","BYE","6","-","11.1","9","5.3","","11.2","168.7"
"49","Bryce Young","QB","CAR","11.6","3","-","-","3.1","-","-0.2","15.6","10.7","12","BYE","16.5","23.6","13.5","14","27.1","16.9","","12.9","167.6"
"50","Ka'imi Fairbairn","K","HOU","17","20","1","6","16","12","12","11","9","13","10","11","13","BYE","9","7","0","","10.4","167"
"51","Russell Wilson","QB","NYG","-","-","-","-","-","-","24.9","13.8","-","19.1","7.3","13.8","27.9","16","8.4","16.4","18.7","","16.6","166.3"
"52","Denver Broncos","DST","DEN","10","6","15","11","16","3","20","7","-3","5","13","10","20","BYE","20","3","8","","10.3","164"
"52","Cameron Dicker","K","LAC","12","10","4","6","BYE","12","21","9","3","9","12","16","12","5","6","10","17","","10.3","164"
"54","CeeDee Lamb","WR","DAL","8.6","15","4.7","16.6","6.4","9.1","BYE","26.6","8.2","2.4","10.6","6.8","3.9","15.4","17.6","10.5","-","","10.8","162.4"
"55","D'Andre Swift","RB","CHI","5","4.2","4.2","22.5","18","17.9","BYE","18.9","8.2","6.5","14.4","6.5","7.4","4","8.9","5.3","8.1","","10","160"
"56","Jason Sanders","K","MIA","10","4","3","9","12","BYE","4","11","9","15","11","12","3","16","8","21","10","","9.9","158"
"57","Mike Evans","WR","TB","18.1","4.2","1.7","15.4","18.2","3.4","8.5","-","-","-","BYE","6.8","17.8","6.9","27.9","6.9","21.7","","12.1","157.5"
"58","Minnesota Vikings","DST","MIN","22","13","13","8","16","BYE","11","1","11","13","11","7","5","7","8","6","5","","9.8","157"
"59","Najee Harris","RB","LAC","7.9","7.4","8.6","7.3","7.7","18.2","16.2","13.1","-","11.3","9.3","5.4","18.9","11.3","2.1","4.2","8.1","","9.8","157"
"60","Derek Carr","QB","FA","21.3","22.8","9","9.1","13.6","-","-","-","13.4","20.5","18.7","-","14.6","13","-","-","-","","15.6","155.9"
"61","George Kittle","TE","SF","4","13.6","-","10.5","12.4","17.8","9.2","18.8","BYE","11.7","-","14.2","0.7","15.1","6.1","10.6","11.2","","11.1","155.9"
"62","Tony Pollard","RB","TEN","15.4","10.2","2.9","16.8","BYE","14.8","6.5","11.7","15.4","6.3","2.9","18.9","4.8","12.4","8.5","6","-","","10.2","153.5"
"63","Chase McLaughlin","K","TB","15","10","1","11","16","9","5","8","7","8","BYE","6","16","4","18","7","12","","9.6","153"
"63","Jake Bates","K","DET","8","10","2","6","BYE","19","8","12","6","12","12","8","12","11","6","10","11","","9.6","153"
"65","J.K. Dobbins","RB","DEN","19.9","19.1","5.4","6.2","-","16.2","6.6","12.8","22.5","5.5","17.9","5.9","-","BYE","-","-","14.3","","12.7","152.3"
"66","Malik Nabers","WR","NYG","6.6","18.7","20.2","11.1","-","-","4.1","7.1","5.9","4.8","BYE","6.4","7.3","9.9","14.2","6.8","29.1","","10.9","152.2"
"67","Trevor Lawrence","QB","JAC","11.3","13.3","10.4","14.8","22.2","18.1","15","24.3","21.6","-","-","BYE","1.2","-","-","-","-","","15.2","152.2"
"68","Wil Lutz","K","DEN","11","6","16","5","13","5","18","4","4","2","9","22","11","BYE","8","12","6","","9.5","152"
"69","Jaxon Smith-Njigba","WR","SEA","1.9","11.7","3.9","5.1","9.1","5.3","2.3","6.9","30","BYE","11.8","13.7","7.9","14.6","8.3","16","3.2","","9.5","151.7"
"70","Jameson Williams","WR","DET","19.4","9.4","0.2","14","BYE","14.7","-0.4","-","-","5.3","18.6","6.8","4.6","8","9.7","21","19.5","","10.8","150.8"
"71","Drake London","WR","ATL","1.5","11.4","12.7","6.4","21.4","13.4","12.3","3.4","8.7","9.7","6.1","BYE","8.3","7","11.3","5.9","10.6","","9.4","150.1"
"72","A.J. Brown","WR","PHI","17.9","-","-","-","BYE","17.6","14.9","8.4","3.6","10.9","6.5","16.9","6.6","4.3","17","15.7","9.6","","11.5","149.9"
"73","Jordan Addison","WR","MIN","3.5","-","-","19.9","3.6","BYE","6.6","2.2","11.1","2.9","12.1","22.2","5.4","31.3","6.3","9.5","12.9","","10.7","149.5"
"74","Rachaad White","RB","TB","10.6","2.3","3.5","8.4","6.6","-","23.1","10.7","9.5","13","BYE","10.7","7.8","22.9","12.1","4","3.4","","9.9","148.6"
"75","Ladd McConkey","WR","LAC","9.9","2.6","4.4","12.7","BYE","4.3","4.6","23.1","6.4","5.2","12.3","8.3","11.7","-","11.8","8.7","21.4","","9.8","147.4"
"76","Garrett Wilson","WR","NYJ","6","6.2","9.3","2.1","16.1","16.7","8.1","11.3","21","4.1","1.8","BYE","4.1","11.4","11.6","5.4","10.6","","9.1","145.8"
"77","Jerry Jeudy","WR","CLE","8.5","7.3","4.7","7.2","1.6","3.5","1.8","7.9","7.3","BYE","20.2","8.5","31.5","12.4","10.8","2","9.4","","9","144.6"
"78","Rico Dowdle","RB","CAR","3.2","5.9","5.6","12.1","17.4","5.5","-","-","16.7","5.6","3.4","7.8","18.3","14.1","14.9","5.1","8.8","","9.6","144.4"
"79","Tee Higgins","WR","CIN","-","-","3.9","6","20.3","7.7","14.2","-","-","-","20.8","BYE","12.9","2.3","14.8","11.8","29.1","","13.1","143.8"
"80","Courtland Sutton","WR","DEN","3.8","2.6","6.8","12","3.2","11.3","0","9.1","16.3","13","7.8","21.7","10.2","BYE","9.2","5","11.5","","9","143.5"
"81","Jameis Winston","QB","NYG","-","0.4","0.1","-","0.3","0","8.7","23.6","13.1","-","26.6","14.5","36","17.3","2.6","-","-","","11.9","143.1"
"82","Green Bay Packers","DST","GB","7","11","21","7","13","10","4","5","2","BYE","6","12","8","2","15","17","3","","8.9","143"
"83","Rhamondre Stevenson","RB","NE","18.6","15","0.3","4.2","15.2","-","2.5","20.5","17.4","7.7","8.9","3.3","9.4","BYE","8.5","11.3","0.1","","9.5","142.9"
"84","Daniel Jones","QB","IND","6.9","18.3","19.4","10.5","22.1","12.8","6","7.7","24.4","14.2","-","-","-","BYE","-","-","-","","14.2","142.3"
"85","Davante Adams","WR","LAR","5.9","17","4","-","-","BYE","3","5.4","15.1","3.1","7.2","-","12.6","16.9","33.8","12.8","4.7","","10.9","141.5"
"86","Tyler Bass","K","BUF","10","8","12","6","8","5","10","7","14","13","6","BYE","5","6","15","8","8","","8.8","141"
"87","Brock Bowers","TE","LV","5.8","9.8","4.1","3.1","15.7","7.1","9.3","5.8","10.5","BYE","18.3","3.8","20.2","5.2","3.5","9.9","7.6","","8.7","139.7"
"88","Jayden Reed","WR","GB","29.1","4.6","6.9","20.1","9.7","8.8","1","5.5","11.3","BYE","7.8","2.6","16.7","0","6.1","8.1","0.6","","8.7","138.9"
"89","Brian Robinson Jr.","RB","WAS","14.9","13.6","9.7","17.3","13.8","-","13.1","7.6","-","-","13.2","2.4","16.9","BYE","8.7","0.1","6.9","","10.6","138.2"
"90","Justin Tucker","K","FA","8","13","4","5","13","13","13","7","11","3","6","7","9","-","5","12","9","","8.6","138"
"91","Tyrone Tracy Jr.","RB","NYG","0.7","0.2","4","2.1","13","16.7","3.2","21","6.9","14.4","BYE","5","12.5","14.3","3.5","12.9","7.3","","8.6","137.7"
"92","Pittsburgh Steelers","DST","PIT","12","13","9","2","11","13","8","15","BYE","5","9","7","15","10","7","2","-1","","8.6","137"
"93","Zach Charbonnet","RB","SEA","10.1","12.9","22.7","5.4","3","3.5","0.9","8.4","3.3","BYE","0.5","2.2","10.1","31.3","12.6","1.3","7.6","","8.5","135.8"
"94","Kenneth Walker III","RB","SEA","16.9","-","-","29.6","7.6","12.9","21.3","4.5","10.7","BYE","11.9","9.3","4.6","-","-","5.9","-","","12.3","135.2"
"94","Tyreek Hill","WR","MIA","19","3.6","4","4.2","6.9","BYE","1.3","7.2","8","8.7","12.1","4.8","14.3","18.1","3.6","8.9","10.5","","8.5","135.2"
"96","Daniel Carlson","K","LV","4","18","2","10","5","1","16","10","7","BYE","7","15","5","7","5","8","15","","8.4","135"
"97","Zay Flowers","WR","BAL","5.1","15.1","2.3","1","12","13.4","3","11.5","24.7","3.4","9.9","6.2","7.1","BYE","5.3","10.3","3.1","","8.3","133.4"
"98","Jake Elliott","K","PHI","10","7","1","2","BYE","10","4","15","5","10","8","13","6","2","10","19","11","","8.3","133"
"99","Nico Collins","WR","HOU","11.7","19.5","8.6","21.1","13.8","-","-","-","-","-","5.4","15.2","11.9","BYE","13.7","6","5.9","","12.1","132.8"
"100","Kareem Hunt","RB","KC","-","-","-","8.5","17.7","BYE","20.3","12.3","17.7","10","6","8.7","1.5","2.9","4.9","13.9","8","","10.2","132.4"
"101","Jason Myers","K","SEA","10","12","8","3","10","6","12","4","2","BYE","12","6","11","12","9","7","8","","8.3","132"
"102","DeVonta Smith","WR","PHI","8.4","13.6","7.9","-","BYE","12.4","-0.2","14.5","14.7","1.4","2.9","-","-","9.7","17","5.1","24","","10.1","131.4"
"103","Seattle Seahawks","DST","SEA","9","6","13","1","11","2","16","2","5","BYE","5","20","14","7","1","3","16","","8.2","131"
"104","Buffalo Bills","DST","BUF","5","18","13","-1","5","6","11","9","3","19","6","BYE","12","-4","1","14","13","","8.1","130"
"105","Darnell Mooney","WR","ATL","1.5","14.8","6.6","5.6","22.5","3.8","4.6","14.6","14.8","9.6","2.7","BYE","2","14.2","0","8.2","3.7","","8.1","129.2"
"106","Philadelphia Eagles","DST","PHI","3","1","7","3","BYE","9","15","6","9","20","6","8","4","4","8","7","19","","8.1","129"
"107","Jauan Jennings","WR","SF","6.4","3.7","35.5","8.8","1.3","2.7","-","-","BYE","9.3","15.1","4","5.6","21","3.1","5.1","6.7","","9.2","128.3"
"108","Xavier Worthy","WR","KC","18.8","2.2","3","13.3","8.8","BYE","2.4","9.7","-1","1.1","12.8","5.1","5.4","4.6","13.6","13.5","14.9","","8","128.2"
"109","Houston Texans","DST","HOU","4","15","3","2","2","12","9","10","2","10","19","19","3","BYE","15","1","2","","8","128"
"110","Calvin Ridley","WR","TEN","5","20.7","0.9","1.5","BYE","0.9","4.2","12.6","7.3","20.4","5.8","9.3","4.5","5.9","6","13.8","9.1","","8","127.9"
"111","Puka Nacua","WR","LAR","4.2","-","-","-","-","BYE","-","11.1","1.1","9.8","18.3","11.7","12.3","29.8","10.8","5.6","12.9","","11.6","127.6"
"112","DJ Moore","WR","CHI","5","5.3","7.2","8.2","22.5","2","BYE","3.4","3.3","2.7","6.7","19.9","15.7","4.9","7","7","6.2","","7.9","127"
"113","Trey McBride","TE","ARI","3","12.7","2.5","-","5.3","9.6","5.1","12.4","9.7","7.1","BYE","13.3","9.6","7","8.7","2","18.3","","8.4","126.3"
"114","Los Angeles Chargers","DST","LAC","14","11","5","8","BYE","7","3","12","18","8","3","0","19","4","1","2","10","","7.8","125"
"115","Jonnu Smith","TE","PIT","0.7","5.3","1.8","0","6.1","-","15.6","2","4.6","4.5","22.1","14.7","11.3","10.4","10.8","6.2","8.6","","7.8","124.7"
"116","Dak Prescott","QB","DAL","11.5","14.9","29.9","16.7","18.4","5.2","BYE","15.6","12.3","-","-","-","-","-","-","-","-","","15.6","124.5"
"117","Matt Gay","K","WAS","-","4","3","9","10","8","12","9","10","8","14","6","5","BYE","8","8","9","","8.2","123"
"118","Mark Andrews","TE","BAL","1.4","5.1","0","0","5.5","12.6","16.1","9.6","2.6","12.8","2.2","10.6","12.9","BYE","8.4","9.8","12.8","","7.7","122.4"
"119","Marvin Harrison Jr.","WR","ARI","0.4","25","12.4","10.5","3.6","0","2.1","17.1","1.4","11.4","BYE","4.7","12","4.9","3.2","3.9","9.6","","7.6","122.2"
"120","Will Levis","QB","TEN","8.7","12.5","15.6","0.5","BYE","8.3","-","-","-","19.1","16.6","17.1","16.2","7","-1.4","-","-","","10.9","120.1"
"121","Justin Fields","QB","NYJ","11.9","11.4","19.4","32","15.9","23.7","-","-","-","-","1.7","2.6","0.7","-","0.8","-","-","","12","120.1"
"122","Younghoe Koo","K","ATL","4","10","7","20","17","12","2","7","3","5","9","BYE","8","7","9","-","-","","8.6","120"
"122","Will Reichard","K","MIN","4","11","12","7","16","BYE","15","8","3","-","-","-","-","6","15","12","11","","10","120"
"124","Joshua Karty","K","LAR","9","4","9","15","1","BYE","2","4","8","19","4","2","3","8","13","8","9","","7.4","118"
"125","Los Angeles Rams","DST","LAR","4","-1","3","3","10","BYE","17","6","22","7","9","-3","1","4","12","9","14","","7.3","117"
"125","Detroit Lions","DST","DET","5","8","7","7","BYE","18","6","16","9","8","10","7","6","2","-4","7","5","","7.3","117"
"125","Blake Grupe","K","NO","22","8","6","7","1","10","4","8","12","8","5","BYE","10","2","10","0","4","","7.3","117"
"128","Rashod Bateman","WR","BAL","5.3","4","8.8","2.3","11.8","7.1","18.1","2.8","2.5","11.4","3","10.3","0","BYE","20","7.4","1.2","","7.3","116"
"129","Austin Seibert","K","FA","-","22","9","11","10","15","17","13","9","-","-","9","-","-","-","-","-","","12.8","115"
"130","Cooper Rush","QB","BAL","-0.1","0.2","-","-","-","1","-","-","11","-2","17.4","18","11.8","14.8","19.1","15.3","8.1","","9.5","114.6"
"131","Keenan Allen","WR","FA","2.9","-","-","1.9","3.3","16.1","-","3.9","3.6","4.4","4.1","14.6","19.3","3","14.2","20.1","2.5","","8.1","113.9"
"131","DK Metcalf","WR","PIT","2.9","18.9","16.4","8.4","3.5","4.8","15.9","-","BYE","-","7","5.9","6.6","4.9","2.8","11.7","4.2","","8.1","113.9"
"133","Alec Pierce","WR","IND","18.5","11.6","4.4","0.9","19.4","0","1.5","1.1","4.1","14.1","7.4","3.9","7.6","BYE","0","-","18.2","","7.5","112.7"
"134","Jakobi Meyers","WR","LV","6.4","2.9","14.2","4.9","7.2","-","-","11.2","10.5","BYE","4.8","12.1","9.7","6.7","5.9","4.1","12.1","","8.1","112.7"
"135","Tank Bigsby","RB","JAC","7.3","0","0.9","9","24.9","2.4","23.8","8.6","2.2","0.4","-","BYE","3.5","12.2","4.2","9.1","3.3","","7.5","111.8"
"136","Chad Ryland","K","ARI","-","-","-","-","11","8","5","10","11","7","BYE","6","17","4","14","15","3","","9.3","111"
"136","Cam Little","K","JAC","7","7","5","11","14","4","6","10","1","1","8","BYE","6","4","15","2","10","","6.9","111"
"138","Kansas City Chiefs","DST","KC","4","11","5","6","7","BYE","8","8","2","5","1","2","6","4","21","7","13","","6.9","110"
"138","Jake Moody","K","SF","26","5","6","13","8","-","-","-","BYE","12","5","5","4","8","9","5","4","","8.5","110"
"140","Tucker Kraft","TE","GB","3.7","1.6","2.4","11.3","20.8","1.5","9.3","13.8","3.6","BYE","0","8.6","7.8","10.1","3.4","6.5","5.3","","6.9","109.7"
"141","Sam LaPorta","TE","DET","4.5","1.3","3.6","5.3","BYE","11.2","2.5","10.8","2.8","12.6","-","1.9","12.6","5.4","11.1","10.3","12.4","","7.2","108.3"
"142","Cooper Kupp","WR","SEA","18","3.7","-","-","-","-","-","11.1","10.4","8","22.6","12","1.7","15.2","0","2.4","2.9","","9","108"
"142","Chicago Bears","DST","CHI","24","6","5","8","14","9","BYE","3","7","4","4","4","4","-1","5","0","12","","6.8","108"
"142","Nick Folk","K","NYJ","6","6","2","24","-","6","4","2","8","5","8","18","9","7","3","-","-","","7.7","108"
"145","Khalil Shakir","WR","BUF","10.2","5.6","13.2","6.2","-","1.9","6.5","10.9","5","5.8","7","BYE","3","16.6","9.9","2.2","2.5","","7.1","106.5"
"146","Gardner Minshew II","QB","KC","11.8","13.9","15","5","9.7","BYE","1.4","15","3","-","19","12.7","-","-","-","-","-","","10.6","106.3"
"147","George Pickens","WR","DAL","7.5","2.9","5.7","9.3","2.6","5.3","17.1","7.4","-","15.5","8.9","4.8","13.4","-","-","-","5","","8.1","105.4"
"148","Joey Slye","K","TEN","10","8","4","11","4","3","5","5","7","13","11","1","12","-","7","3","1","","6.6","105"
"149","Baltimore Ravens","DST","BAL","4","7","5","9","1","5","6","3","10","4","7","4","2","BYE","6","14","17","","6.5","104"
"150","Jordan Mason","RB","MIN","21.2","16.4","8.8","22","7.8","8.2","6.9","1.8","-","0.5","1.3","1.3","7.8","-","-","-","-","","8.7","104"
"151","Dallas Cowboys","DST","DAL","17","1","-1","4","6","-1","BYE","1","4","8","2","22","17","4","15","8","-4","","6.4","103"
"152","Deebo Samuel Sr.","WR","WAS","13.7","10","-","7.2","2","17.7","0","8.6","-","7.6","2.1","2.1","0","3.5","1.9","18.1","8.1","","6.8","102.6"
"153","Josh Downs","WR","IND","-","-","2.2","14.2","6.9","12.5","0.3","18.2","6","7.2","14.4","2.7","-","BYE","3.2","12.1","2.2","","7.9","102.1"
"154","Mason Rudolph","QB","PIT","-","-","-","3.4","-","-","10.9","21.5","18.5","-","-","-","-","-","16.8","17.4","13","","14.5","101.5"
"155","Quentin Johnston","WR","LAC","3.8","17.1","10.4","1.3","BYE","2.2","-","-","18","8.4","10.8","0","1.2","10.8","10.5","1.8","4.8","","7.2","101.1"
"156","Tampa Bay Buccaneers","DST","TB","3","5","2","11","4","17","0","3","5","5","BYE","10","3","10","8","1","14","","6.3","101"
"156","Atlanta Falcons","DST","ATL","3","3","2","17","2","5","0","6","3","1","-3","BYE","11","0","20","25","6","","6.3","101"
"156","Cairo Santos","K","CHI","13","11","6","7","6","5","BYE","1","13","3","9","9","2","1","6","5","4","","6.3","101"
"156","Zach Ertz","TE","WAS","2.8","6.2","3.8","4.2","1","6.8","10","7.7","0.5","3.1","12.7","9.8","9.5","BYE","2.5","1.2","19.2","","6.3","101"
"160","Harrison Butker","K","KC","9","10","13","5","14","BYE","4","10","7","10","-","-","-","-","3","10","5","","8.3","100"
"161","Eddy Pineiro","K","FA","5","3","13","7","4","9","1","2","6","10","-","13","12","4","2","6","2","","6.2","99"
"162","Nick Westbrook-Ikhine","WR","MIA","0","0","0","0","-","6.9","7","9.9","11","3.1","17.7","10.8","18.1","1.9","0.9","7.7","3.7","","6.2","98.7"
"163","Travis Kelce","TE","KC","3.4","0.6","3","8.9","7","BYE","1.7","15","8","12.4","0.8","6.2","6.8","4.5","2.7","3","14.4","","6.2","98.4"
"164","Alexander Mattison","RB","MIA","12.2","6.1","10.4","6","8.1","12.5","12.3","4.4","3.6","-","6.9","-","-","-","0.4","11.6","3.8","","7.6","98.3"
"165","Javonte Williams","RB","DAL","2.3","6.5","2.1","8","11.1","1.6","23.1","5.2","8.4","0.7","14.7","0.4","6.4","-","2.3","5.3","0","","6.1","98.1"
"166","Jerome Ford","RB","CLE","12.9","6.4","7","8.5","4.9","1.4","-","-","0.7","BYE","3.9","2.7","6.2","4.7","16.4","19.1","2.2","","6.9","97"
"166","Cincinnati Bengals","DST","CIN","2","9","-2","2","1","8","15","-4","10","-4","3","BYE","8","8","19","18","4","","6.1","97"
"168","New Orleans Saints","DST","NO","14","8","11","4","4","9","2","5","3","8","4","BYE","2","10","9","-1","3","","5.9","95"
"169","Austin Ekeler","RB","WAS","6.2","8.5","11.7","-","9.7","6.8","2","5.8","14.3","17.1","9.6","2.4","-","BYE","-","-","-","","8.6","94.1"
"170","Evan McPherson","K","CIN","6","16","9","13","4","5","3","5","12","4","9","BYE","8","-","-","-","-","","7.8","94"
